name,part_url,price,screen_size,resolution,refresh_rate,response_time,panel_type,aspect_ratio
Lenovo 60C7MAR1US,https://pcpartpicker.com/product/TdmxFT/lenovo-monitor-60c7mar1us,,23,"1920,1080",60,7,IPS,16:9
Lenovo 60CBMAR6US,https://pcpartpicker.com/product/7k648d/lenovo-monitor-60cbmar6us,,21.5,"1920,1080",60,7,IPS,16:9
Samsung LS22E20KBSV/GO,https://pcpartpicker.com/product/hWbkcf/samsung-monitor-ls22e20kbsvgo,,21.5,"1920,1080",60,5,TN,16:9
Asus VX24AH,https://pcpartpicker.com/product/TwzZxr/asus-monitor-vx24ah,,24,"2560,1440",60,5,IPS,16:9
AOC e2426swd,https://pcpartpicker.com/product/PnL7YJ/aoc-monitor-e2426swd,,23.6,"1920,1080",,5,,16:9
Asus C623AQR,https://pcpartpicker.com/product/T4nG3C/asus-monitor-c623aqr,,23,"1920,1080",60,5,IPS,16:9
Dell P2416D,https://pcpartpicker.com/product/xVcMnQ/dell-monitor-p2416d,,23.8,"2560,1440",60,6,IPS,16:9
Acer UT220HQL bmjz,https://pcpartpicker.com/product/Y2VBD3/acer-monitor-umww0aa004,,21.5,"1920,1080",60,8,VA,16:9
AOC I2379VHE,https://pcpartpicker.com/product/Vbhj4D/aoc-monitor-i2379vhe,,23,"1920,1080",60,5,IPS,16:9
Asus C424AQ,https://pcpartpicker.com/product/jmkwrH/asus-monitor-c424aq,,23.8,"1920,1080",60,5,IPS,16:9
Dell E2316Hr,https://pcpartpicker.com/product/yb8H99/dell-monitor-e2316hr,,23,"1920,1080",60,5,TN,16:9
Dell E2414HM,https://pcpartpicker.com/product/CdDzK8/dell-monitor-e2414hm,,24,"1920,1080",60,5,TN,16:9
Dell E2715HM,https://pcpartpicker.com/product/768H99/dell-monitor-e2715hm,,27,"1920,1080",60,8,IPS,16:9
Dell SE2716H,https://pcpartpicker.com/product/YNPzK8/dell-monitor-se2716h,441.98,27,"1920,1080",60,6,VA,16:9
Dell UP2716D,https://pcpartpicker.com/product/cwzZxr/dell-monitor-up2716d,,27,"2560,1440",60,6,IPS,16:9
Dell UP3216Q,https://pcpartpicker.com/product/CTJkcf/dell-monitor-up3216q,,31.5,"3840,2160",60,6,IPS,16:9
HP 22xw,https://pcpartpicker.com/product/VLPzK8/hp-monitor-22xw,,21.5,"1920,1080",60,7,IPS,16:9
HP Z24s,https://pcpartpicker.com/product/wcTrxr/hp-monitor-j2w50a4aba,,24,"3840,2160",60,14,IPS,16:9
HP Z24nf,https://pcpartpicker.com/product/9RTrxr/hp-monitor-k7c00a4aba,,23.8,"1920,1080",60,8,IPS,16:9
HP V193b,https://pcpartpicker.com/product/qF8H99/hp-monitor-l4s23a6aba,,18.5,"1366,768",60,5,TN,16:9
LG 27MC67-B,https://pcpartpicker.com/product/fy4NnQ/lg-monitor-27mc67b,,27,"3840,2160",60,5,IPS,16:9
NEC EA275UHD-BK-SV,https://pcpartpicker.com/product/49Nypg/nec-monitor-ea275uhdbksv,,27,"3840,2160",60,6,IPS,16:9
NEC P212-BK,https://pcpartpicker.com/product/n7X2FT/nec-monitor-p212bk,,21,"1600,1200",60,8,IPS,4:3
NEC P212-BK-SV,https://pcpartpicker.com/product/pkX2FT/nec-monitor-p212bksv,,21,"1600,1200",60,8,IPS,4:3
NEC P212-SV,https://pcpartpicker.com/product/63Z2FT/nec-monitor-p212sv,,21,"1600,1200",60,8,IPS,4:3
Samsung LS19E20KBRV/GO,https://pcpartpicker.com/product/Y9Nypg/samsung-monitor-ls19e20kbrvgo,,19,"1280,1024",60,5,TN,5:4
Samsung LS24E20KBLV/GO,https://pcpartpicker.com/product/8xcMnQ/samsung-monitor-ls24e20kblvgo,,23.6,"1920,1080",60,5,TN,16:9
Samsung LS24E45KDSG/GO,https://pcpartpicker.com/product/k9Nypg/samsung-monitor-ls24e45kdsggo,,24,"1920,1080",60,5,TN,16:9
Samsung LS27E45KDSG/GO,https://pcpartpicker.com/product/4sX2FT/samsung-monitor-ls27e45kdsggo,,27,"1920,1080",60,5,TN,16:9
Samsung S19E450BR,https://pcpartpicker.com/product/VdmxFT/samsung-monitor-s19e450br,,19,"1280,1024",60,5,TN,5:4
Samsung S22E200B,https://pcpartpicker.com/product/zn7CmG/samsung-monitor-s22e200b,,21.5,"1920,1080",60,5,TN,16:9
Samsung S23E200B,https://pcpartpicker.com/product/NL2rxr/samsung-monitor-s23e200b,,23,"1920,1080",60,5,TN,16:9
Samsung S24E370DL,https://pcpartpicker.com/product/DCL7YJ/samsung-monitor-s24e370dl,,23.6,"1920,1080",60,4,PLS,16:9
Samsung S24E450DL,https://pcpartpicker.com/product/GBZ2FT/samsung-monitor-s24e450dl,,23.6,"1920,1080",60,5,TN,16:9
Samsung S27E650C,https://pcpartpicker.com/product/Z8Jkcf/samsung-monitor-s27e650c,,27,"1920,1080",60,4,VA,16:9
ViewSonic VA2409,https://pcpartpicker.com/product/nskwrH/viewsonic-monitor-va2409,,23.6,"1920,1080",60,5,TN,16:9
Lenovo 65ACGCC1US,https://pcpartpicker.com/product/ysX2FT/lenovo-monitor-65acgcc1us,,23.8,"1920,1080",75,7,IPS,16:9
Eizo CS270-BK-CN,https://pcpartpicker.com/product/qYgPxr/eizo-monitor-cs270bkcn,,27,"2560,1440",60,15,IPS,16:9
Acer B196L,https://pcpartpicker.com/product/LVcMnQ/acer-monitor-b196l,,19,"1280,1024",75,5,TN,5:4
Acer B226WLymdr,https://pcpartpicker.com/product/Dbhj4D/acer-monitor-b226wlymdr,,22,"1680,1050",60,5,TN,16:10
Acer B346C bmjdphzx,https://pcpartpicker.com/product/Ygbkcf/acer-monitor-b346cbmjdphzx,,34,"2560,1080",60,6,IPS,21:9
Acer ET.VS0HP.A02,https://pcpartpicker.com/product/9W4NnQ/acer-monitor-etvs0hpa02,,23,"1920,1080",60,5,TN,16:9
Acer G246HYL bmjj (UM.QG6AA.001),https://pcpartpicker.com/product/ypH48d/acer-monitor-g246hylbmjjumqg6aa001,,23.8,"1920,1080",60,6,IPS,16:9
Acer S277HK wmidpp,https://pcpartpicker.com/product/99rcCJ/acer-monitor-s277hkwmidpp,,27,"3840,2160",60,4,IPS,16:9
Acer UM.CB6AA.002,https://pcpartpicker.com/product/gXyxFT/acer-monitor-umcb6aa002,,19,"1440,900",60,5,TN,16:10
Acer UM.EV5AA.A01,https://pcpartpicker.com/product/scbkcf/acer-monitor-umev5aaa01,,22,"1680,1050",60,5,TN,16:10
Acer V206HQLAbd,https://pcpartpicker.com/product/qsL7YJ/acer-monitor-v206hqlabd,,19.5,"1600,900",60,5,TN,16:9
Acer V276HLBMD,https://pcpartpicker.com/product/FTnG3C/acer-monitor-v276hlbmd,,27,"1920,1080",60,6,VA,16:9
HP 27c,https://pcpartpicker.com/product/QzfmP6/hp-monitor-27c,,27,"1920,1080",60,8,VA,16:9
HP E221c (D9E49A8#ABA),https://pcpartpicker.com/product/mGL7YJ/hp-monitor-e221cd9e49a8aba,,21.5,"1920,1080",60,7,IPS,16:9
HP Z34c,https://pcpartpicker.com/product/hPX2FT/hp-monitor-k1u77a4aba,,34,"3440,1440",60,8,IPS,21:9
HP P19A,https://pcpartpicker.com/product/3FgPxr/hp-monitor-p19a,,19,"1280,1024",60,5,TN,5:4
HP Z23i(D7Q13A8#ABA),https://pcpartpicker.com/product/H9rcCJ/hp-monitor-z23id7q13a8aba,,23,"1920,1080",60,8,IPS,16:9
LG 22MP47HQ,https://pcpartpicker.com/product/XsL7YJ/lg-monitor-22mp47hq,,21.5,"1920,1080",60,5,IPS,16:9
LG 24M37D-B,https://pcpartpicker.com/product/RGL7YJ/lg-monitor-24m37db,,23.6,"1920,1080",60,5,TN,16:9
LG 24MP47HQ,https://pcpartpicker.com/product/KH2rxr/lg-monitor-24mp47hq,,23.8,"1920,1080",60,5,IPS,16:9
LG 27MP37HQ-B,https://pcpartpicker.com/product/3C648d/lg-monitor-27mp37hqb,,27,"1920,1080",60,5,IPS,16:9
LG 27MP47HQ,https://pcpartpicker.com/product/RBjWGX/lg-monitor-27mp47hq,,27,"1920,1080",60,5,IPS,16:9
LG 27MP77HM,https://pcpartpicker.com/product/cC648d/lg-monitor-27mp77hm,,27,"1920,1080",60,5,IPS,16:9
Seiki SM40UNP,https://pcpartpicker.com/product/CwcMnQ/seiki-monitor-sm40unp,,40,"3840,2160",60,8,VA,16:9
QNIX QX2414 LED 144 MULTI Perfect Pixel,https://pcpartpicker.com/product/TRvZxr/qnix-monitor-qx2414led144multiperfectpixel,,24,"1920,1080",144,2,TN,16:9
LG 34UC98,https://pcpartpicker.com/product/2Dqbt6/lg-monitor-34uc98,,34,"3440,1440",60,5,IPS,21:9
Samsung U32E850R,https://pcpartpicker.com/product/CRvZxr/samsung-monitor-u32e850r,,31.5,"3840,2160",60,4,PLS,16:9
Acer G227HQLAbid,https://pcpartpicker.com/product/XDqbt6/acer-monitor-umwg7eea06,,21.5,"1920,1080",,4,IPS,16:9
LG 34UM88C,https://pcpartpicker.com/product/Wgbkcf/lg-monitor-34um88c,,34,"3440,1440",60,5,IPS,21:9
Acer B346CK,https://pcpartpicker.com/product/PwcMnQ/acer-monitor-umcb6aa004,,34,"3440,1440",60,6,IPS,21:9
AOC M2870VHE,https://pcpartpicker.com/product/v2mxFT/aoc-monitor-m2870vhe,,28,"1920,1080",60,5,VA,16:9
HP Z23n,https://pcpartpicker.com/product/YW4NnQ/hp-monitor-m2j79a8aba,,23,"1920,1080",60,7,IPS,16:9
Acer B346CK bmijphzx,https://pcpartpicker.com/product/zrDzK8/acer-monitor-b346ckbmijphzx,,34,"3440,1440",60,6,IPS,21:9
Acer G277HL Abid,https://pcpartpicker.com/product/KsL7YJ/acer-monitor-umhg7aaa01,,27,"1920,1080",60,4,VA,16:9
Acer H277HU kmipuz,https://pcpartpicker.com/product/dQ648d/acer-monitor-umhh7aa002,,27,"2560,1440",60,4,IPS,16:9
Acer B246HYL Bymjjpprzx,https://pcpartpicker.com/product/LmrcCJ/acer-monitor-umqb6aab02,,23.8,"1920,1080",60,6,IPS,16:9
Acer XZ350CU bmijphz,https://pcpartpicker.com/product/r8rcCJ/acer-monitor-xz350cu,,35,"2560,1080",144,4,VA,21:9
Dell SE2216HV,https://pcpartpicker.com/product/jBjWGX/dell-monitor-se2216hv,,21.5,"1920,1080",60,12,VA,16:9
HP S240ml,https://pcpartpicker.com/product/XhkwrH/hp-monitor-f4m47aaaba,,23.8,"1920,1080",60,7,IPS,16:9
Lenovo T2054p,https://pcpartpicker.com/product/QBjWGX/lenovo-monitor-60d9mar2us,,19.5,"1440,900",60,7,IPS,16:10
LG 29UM68,https://pcpartpicker.com/product/TfvZxr/lg-monitor-29um68,,29,"2560,1080",75,5,IPS,21:9
LG 34UM57-P,https://pcpartpicker.com/product/WsL7YJ/lg-monitor-34um57p,,34,"2560,1080",60,,IPS,21:9
LG 34UM68,https://pcpartpicker.com/product/6fvZxr/lg-monitor-34um68,,34,"2560,1080",75,5,IPS,21:9
NEC EA275WMI-BK,https://pcpartpicker.com/product/CMbkcf/nec-monitor-ea275wmibk,,27,"2560,1440",,6,,16:9
NEC EA275WMI-BK-SV,https://pcpartpicker.com/product/HtnG3C/nec-monitor-ea275wmibksv,,27,"2560,1440",60,6,IPS,16:9
NEC EA305WMI-BK,https://pcpartpicker.com/product/cyKhP6/nec-monitor-ea305wmibk,,29.8,"2560,1600",60,6,IPS,16:10
ViewSonic VX2757-mhd,https://pcpartpicker.com/product/LjZ2FT/viewsonic-monitor-vx2757mhd,,27,"1920,1080",,2,TN,16:9
ViewSonic XG2701,https://pcpartpicker.com/product/kgbkcf/viewsonic-monitor-xg2701,,27,"1920,1080",144,1,TN,16:9
LG 29UM58-P,https://pcpartpicker.com/product/MRvZxr/lg-monitor-29um58p,,29,"2560,1080",75,5,IPS,21:9
LG 34UM64-P,https://pcpartpicker.com/product/gcCrxr/lg-monitor-34um64p,,34,"2560,1080",60,5,IPS,21:9
Samsung S22E390H,https://pcpartpicker.com/product/hW4NnQ/samsung-monitor-s22e390h,,21.5,"1920,1080",60,4,PLS,16:9
LG 27UD88-W,https://pcpartpicker.com/product/4Kp323/lg-monitor-27ud88w,,27,"3840,2160",60,5,IPS,16:9
AOC E2429SWHE,https://pcpartpicker.com/product/GW4NnQ/aoc-monitor-e2429swhe,,23.6,"1920,1080",60,5,TN,16:9
HP FN747AA,https://pcpartpicker.com/product/RjZ2FT/hp-monitor-fn747aa,,23,"1920,1080",60,5,TN,16:9
Dell P4317Q,https://pcpartpicker.com/product/3zfmP6/dell-p4317q-425-60hz-monitor-p4317q,,42.5,"3840,2160",60,8,IPS,16:9
Asus PA329Q,https://pcpartpicker.com/product/BbL7YJ/asus-pa329q-320-60hz-monitor-pa329q,,32,"3840,2160",60,5,IPS,16:9
Asus VP239H-P,https://pcpartpicker.com/product/VWtWGX/asus-vp239h-p-230-60hz-monitor-vp239h-p,,23,"1920,1080",60,5,IPS,16:9
Asus VP228T,https://pcpartpicker.com/product/kfyxFT/asus-vp228t-215-75hz-monitor-vp228t,,21.5,"1920,1080",75,1,TN,16:9
Asus VP228TE,https://pcpartpicker.com/product/rMVBD3/asus-vp228te-215-75hz-monitor-vp228te,,21.5,"1920,1080",75,1,TN,16:9
AOC U2477PWQ,https://pcpartpicker.com/product/fh38TW/aoc-u2477pwq-236-monitor-u2477pwq,,23.6,"3840,2160",60,4,PLS,16:9
HP T3M70AA#ABA,https://pcpartpicker.com/product/yHs8TW/hp-t3m70aaaba-215-1920x1080-60hz-monitor-t3m70aaaba,,21.5,"1920,1080",60,7,IPS,16:9
Asus MX34VQ,https://pcpartpicker.com/product/tb648d/asus-mx34vq-340-3440x1440-60hz-monitor-mx34vq,,34,"3440,1440",100,4,VA,21:9
Acer XR342CK,https://pcpartpicker.com/product/3KL7YJ/acer-xr342ck-340-3440x1440-75hz-monitor-xr342ck-bmijpphz,,34,"3440,1440",75,5,IPS,21:9
iiyama GB2788HS-B1,https://pcpartpicker.com/product/Jy2rxr/iiyama-gb2788hs-b1-270-1920x1080-144hz-monitor-gb2788hs-b1,,27,"1920,1080",144,1,TN,16:9
Dell S2817Q,https://pcpartpicker.com/product/WdTrxr/dell-s2817q-280-3840x2160-60hz-monitor-s2817q,,28,"3840,2160",60,2,TN,16:9
HP W5A12AA#ABA,https://pcpartpicker.com/product/QJWrxr/hp-w5a12aaaba-270-3840x2160-60hz-monitor-w5a12aaaba,,27,"3840,2160",60,5,,16:9
Acer XR382CQK bmijqphuzx,https://pcpartpicker.com/product/8WTrxr/acer-xr382cqk-bmijqphuzx-375-3840x1600-75hz-monitor-xr382cqk-bmijqphuzx,,37.5,"3840,1600",75,5,IPS,12:5
Asus MX27UC,https://pcpartpicker.com/product/bjM323/asus-mx27uc-270-3840x2160-60hz-monitor-mx27uc,,27,"3840,2160",60,5,IPS,16:9
Monoprice Zero-G,https://pcpartpicker.com/product/6jM323/monoprice-zero-g-270-2560x1440-144hz-monitor-16384,,27,"2560,1440",144,,TN,16:9
Acer XZ271,https://pcpartpicker.com/product/67jWGX/acer-xz271-270-1920x1080-144hz-monitor-xz271,,27,"1920,1080",144,4,VA,16:9
VIOTEK H320,https://pcpartpicker.com/product/Ys38TW/viotek-h320-320-1920x1080-60hz-monitor-h320,,32,"1920,1080",60,,,16:9
VIOTEK NB32C,https://pcpartpicker.com/product/ZpPzK8/viotek-nb32c-320-1920x1080-60hz-monitor-nb32c,,32,"1920,1080",60,,,16:9
Philips 227E7QDSB/11,https://pcpartpicker.com/product/vcp323/philips-227e7qdsb11-215-1920x1080-60hz-monitor-227e7qdsb11,,21.5,"1920,1080",60,5,IPS,16:9
HP w2408h,https://pcpartpicker.com/product/CNCrxr/hp-w2408h-240-1920x1200-60hz-monitor-w2408h,,24,"1920,1200",60,5,,16:10
AOC E2260PQ/BK,https://pcpartpicker.com/product/9P4NnQ/aoc-e2260pqbk-220-1680x1050-60hz-monitor-e2260pqbk,,22,"1680,1050",60,2,TN,16:10
AOC E2260PWDA,https://pcpartpicker.com/product/RhQRsY/aoc-e2260pwda-215-1920x1080-60hz-monitor-e2260pwda,,21.5,"1920,1080",60,5,TN,16:9
AOC E2260PWHU,https://pcpartpicker.com/product/7g648d/aoc-e2260pwhu-215-1920x1080-60hz-monitor-e2260pwhu,,21.5,"1920,1080",60,2,TN,16:9
AOC E2260SDA,https://pcpartpicker.com/product/VRdFf7/aoc-e2260sda-220-1680x1050-60hz-monitor-e2260sda,,22,"1680,1050",60,5,TN,16:10
Dell S2418HX,https://pcpartpicker.com/product/vCx9TW/dell-s2418hx-238-1920x1080-60hz-monitor-650vk,,23.8,"1920,1080",60,6,IPS,16:9
Dell S2418NX,https://pcpartpicker.com/product/J2dFf7/dell-s2418nx-240-1920x1080-60hz-monitor-81w0w,,24,"1920,1080",60,6,IPS,16:9
Dell S2317HWi,https://pcpartpicker.com/product/pJL7YJ/dell-s2317hwi-230-1920x1080-60hz-monitor-g6rm9,,23,"1920,1080",60,6,IPS,16:9
Dell U2717DA,https://pcpartpicker.com/product/XpTrxr/dell-u2717da-270-2560x1440-60hz-monitor-ktk54,,27,"2560,1440",60,8,IPS,16:9
Dell U2417HA,https://pcpartpicker.com/product/hxzZxr/dell-u2417ha-240-1920x1080-60hz-monitor-n3xh0,,24,"1920,1080",60,8,IPS,16:9
BenQ EW2770QZ,https://pcpartpicker.com/product/HGQRsY/benq-ew2770qz-270-2560x1440-60hz-monitor-ew2770qz,,27,"2560,1440",60,14,IPS,16:9
AOC C4008VU8,https://pcpartpicker.com/product/QYs8TW/aoc-c4008vu8-400-3840x2160-60hz-monitor-c4008vu8,,40,"3840,2160",60,5,VA,16:9
ViewSonic XG2530,https://pcpartpicker.com/product/RtZ2FT/viewsonic-xg2530-250-1920x1080-240hz-monitor-xg2530,,25,"1920,1080",240,1,TN,16:9
LG 24M47H-P,https://pcpartpicker.com/product/KWkwrH/lg-24m47h-p-236-1920x1080-60hz-monitor-24m47h-p,,23.6,"1920,1080",60,5,TN,16:9
Pixio PX245c,https://pcpartpicker.com/product/R7QRsY/pixio-px245c-315-1920x1080-144hz-monitor-px245c,,23.6,"1920,1080",144,3,VA,16:9
Pixio PX325c,https://pcpartpicker.com/product/37QRsY/pixio-px325c-315-1920x1080-144hz-monitor-px325c,,31.5,"1920,1080",144,4,VA,16:9
Lenovo 65CEGAC1UD,https://pcpartpicker.com/product/s6Crxr/lenovo-65cegac1ud-270-2560x1440-monitor-65cegac1ud,,27,"2560,1440",,4,IPS,16:9
VIOTEK GN32Q,https://pcpartpicker.com/product/zg2rxr/viotek-gn32q-320-2560x1440-144hz-monitor-gn32q,,32,"2560,1440",144,,VA,16:9
AOC E2228SWN,https://pcpartpicker.com/product/ngRFf7/aoc-e2228swn-215-1920x1080-60hz-monitor-e2228swn,,21.5,"1920,1080",60,5,TN,16:9
Acer KG241Q bmiix,https://pcpartpicker.com/product/kKCrxr/acer-kg241q-bmiix-236-1920x1080-75hz-monitor-umux1aa001,,23.6,"1920,1080",75,1,TN,16:9
ViewSonic VP2785-4K,https://pcpartpicker.com/product/Z7cMnQ/viewsonic-vp2785-4k-270-3840x2160-60-hz-monitor-vp2785-4k,,27,"3840,2160",60,7,IPS,16:9
Philips 288P6LJEB,https://pcpartpicker.com/product/ydNp99/philips-288p6ljeb-280-3840x2160-60hz-monitor-288p6ljeb,,28,"3840,2160",60,5,TN,16:9
LG 29UB67-B,https://pcpartpicker.com/product/Q27CmG/lg-29ub67-b-290-2560x1080-75hz-monitor-29ub67-b,,29,"2560,1080",75,5,IPS,21:9
Acer R221Q,https://pcpartpicker.com/product/dTvZxr/acer-r221q-215-1920x1080-60hz-monitor-umwr1ee001,,21.5,"1920,1080",60,4,IPS,16:9
Acer R221Q bid,https://pcpartpicker.com/product/JWM323/acer-r221q-bid-215-1920x1080-60hz-monitor-umwr1aa001,,21.5,"1920,1080",60,4,IPS,16:9
AOC Q2781PQ,https://pcpartpicker.com/product/HMPzK8/aoc-q2781pq-270-2560x1440-60hz-monitor-q2781pq,,27,"2560,1440",60,4,IPS,16:9
BenQ GW2470ML,https://pcpartpicker.com/product/m7DzK8/benq-gw2470ml-238-1920x1080-60hz-monitor-gw2470ml,,23.8,"1920,1080",60,4,VA,16:9
LG 32UD99-W,https://pcpartpicker.com/product/KwtWGX/lg-32ud99-w-315-3840x2160-60hz-monitor-32ud99-w,,31.5,"3840,2160",60,5,IPS,16:9
AOC I2470SWQ,https://pcpartpicker.com/product/D8TPxr/aoc-i2470swq-238-1920x1080-60hz-monitor-i2470swq,,23.8,"1920,1080",60,3,IPS,16:9
Nixeus NX-EDG27S,https://pcpartpicker.com/product/wFfhP6/nixeus-nx-edg27s-270-2560x1440-144hz-monitor-nx-edg27s,,27,"2560,1440",144,4,IPS,16:9
Acer KA241 bid,https://pcpartpicker.com/product/NgsmP6/acer-ka241-bid-240-1920x1080-60hz-monitor-umfx1aa004,,24,"1920,1080",60,5,TN,16:9
Samsung CH711,https://pcpartpicker.com/product/bdCD4D/samsung-ch711-320-2560x1440-60hz-monitor-lc32h711qenxza,,32,"2560,1440",60,4,VA,16:9
iiyama XUB3490WQSU-B1,https://pcpartpicker.com/product/ppgzK8/iiyama-xub3490wqsu-b1-340-3440x1440-60hz-monitor-xub3490wqsu-b1,,34,"3440,1440",60,5,IPS,21:9
LG 27MP68VQ-P,https://pcpartpicker.com/product/TgsmP6/lg-27mp68vq-p-270-1920x1080-60hz-monitor-27mp68vq-p,,27,"1920,1080",60,5,IPS,16:9
Dell S2718D,https://pcpartpicker.com/product/PfHRsY/dell-s2718d-270-2560x1440-60hz-monitor-s2718d,,27,"2560,1440",60,6,IPS,16:9
LG 27UD68P-B,https://pcpartpicker.com/product/kZfhP6/lg-27ud68p-b-270-3840x2160-60hz-monitor-27ud68p-b,,27,"3840,2160",60,5,IPS,16:9
Acer CB351C bmidphzx,https://pcpartpicker.com/product/kBZFf7/acer-cb351c-bmidphzx-350-2560x1080-60hz-monitor-cb351c-bmidphzx,,35,"2560,1080",60,4,VA,21:9
Acer ET241Y Abmir,https://pcpartpicker.com/product/rjprxr/acer-et241y-abmir-238-1920x1080-60hz-monitor-et241y-abmir,,23.8,"1920,1080",60,4,IPS,16:9
Acer ED322Q wmidx,https://pcpartpicker.com/product/QNPKHx/acer-ed322q-wmidx-315-1920x1080-60hz-monitor-ed322q-wmidx,,31.5,"1920,1080",60,4,VA,16:9
LG 32MU99-W,https://pcpartpicker.com/product/nsXnTW/lg-32mu99-w-315-3840x2160-60hz-monitor-32mu99-w,,31.5,"3840,2160",60,5,IPS,16:9
LG 27UD69P-W,https://pcpartpicker.com/product/tsL48d/lg-27ud69p-w-270-3840x2160-60hz-monitor-27ud69p-w,,27,"3840,2160",60,5,IPS,16:9
Samsung UH750,https://pcpartpicker.com/product/qfdxFT/samsung-uh750-315-3840x2160-60hz-monitor-lu32h750umnxza,799,31.5,"3840,2160",60,4,,16:9
BenQ XL2735,https://pcpartpicker.com/product/sh97YJ/benq-xl2735-270-2560x1440-144hz-monitor-xl2735,,27,"2560,1440",144,1,TN,16:9
AOC I2781FH,https://pcpartpicker.com/product/TZQG3C/aoc-i2781fh-270-1920x1080-60hz-monitor-i2781fh,,27,"1920,1080",60,5,IPS,16:9
iiyama Prolite B2280HS,https://pcpartpicker.com/product/PMCD4D/iiyama-prolite-b2280hs-220-1920x1080-60hz-monitor-b2280hs-b1,,22,"1920,1080",60,5,TN,16:9
iiyama Prolite B2780HSU-B1,https://pcpartpicker.com/product/XTMwrH/iiyama-prolite-b2780hsu-b1-270-1920x1080-60hz-monitor-b2780hsu-b1,,27,"1920,1080",60,1,TN,16:9
AOC E2470SWDA,https://pcpartpicker.com/product/GWc48d/aoc-e2470swda-236-1920x1080-60hz-monitor-e2470swda,,23.6,"1920,1080",60,5,TN,16:9
iiyama Prolite E2480HS-B1,https://pcpartpicker.com/product/wTMwrH/iiyama-prolite-e2480hs-b1-236-1920x1080-60hz-monitor-e2480hs-b1,,23.6,"1920,1080",60,2,TN,16:9
BenQ GW2270H,https://pcpartpicker.com/product/vzPKHx/benq-gw2270h-215-1920x1080-60hz-monitor-gw2270h,,21.5,"1920,1080",60,5,VA,16:9
AOC I2470PWQU,https://pcpartpicker.com/product/fKqhP6/aoc-i2470pwqu-238-1920x1080-60hz-monitor-i2470pwqu,,23.8,"1920,1080",60,5,IPS,16:9
AOC U3277FWQ,https://pcpartpicker.com/product/CmL48d/aoc-u3277fwq-315-3840x2160-60hz-monitor-u3277fwq,,31.5,"3840,2160",60,4,VA,16:9
AOC U3277PQU,https://pcpartpicker.com/product/cCw7YJ/aoc-u3277pqu-315-3840x2160-60hz-monitor-u3277pqu,,31.5,"3840,2160",60,4,IPS,16:9
BenQ VZ2770H,https://pcpartpicker.com/product/f7w7YJ/benq-vz2770h-270-1920x1080-60hz-monitor-vz2770h,,27,"1920,1080",60,4,VA,16:9
iiyama Prolite X2888HS-B2,https://pcpartpicker.com/product/GXfhP6/iiyama-prolite-x2888hs-b2-280-1920x1080-75hz-monitor-x2888hs-b2,,28,"1920,1080",75,5,VA,16:9
iiyama Prolite XB2485WSU-B3,https://pcpartpicker.com/product/D3RzK8/iiyama-prolite-xb2485wsu-b3-241-1920x1200-60hz-monitor-xb2485wsu-b3,,24.1,"1920,1200",60,4,IPS,16:10
iiyama Prolite XB2783HSU-B1DP,https://pcpartpicker.com/product/CJw7YJ/iiyama-prolite-xb2783hsu-b1dp-270-1920x1080-60hz-monitor-xb2783hsu-b1dp,,27,"1920,1080",60,4,VA,16:9
Acer ET430K wmiiqppx,https://pcpartpicker.com/product/3w7v6h/acer-et430k-wmiiqppx-430-3840x2160-60hz-monitor-umme0aa001,,43,"3840,2160",60,5,IPS,16:9
Pixio PX276,https://pcpartpicker.com/product/WyqhP6/pixio-px276-270-2560x1440-144hz-monitor-px276,,27,"2560,1440",144,1,TN,16:9
VIOTEK GN27D,https://pcpartpicker.com/product/HbCD4D/viotek-gn27d-270-2560x1440-144hz-monitor-gn27d,,27,"2560,1440",144,5,VA,16:9
HP 23BW,https://pcpartpicker.com/product/Ft97YJ/hp-23bw-230-1920x1080-60hz-monitor-23bw,,23,"1920,1080",60,7,IPS,16:9
LG 27UD60-B,https://pcpartpicker.com/product/QfndnQ/lg-27ud60-b-270-3840x2160-60hz-monitor-27ud60-b,,27,"3840,2160",60,5,IPS,16:9
LG 32UK950-W,https://pcpartpicker.com/product/FbTPxr/lg-32uk950-w-320-3840x2160-60hz-monitor-32uk950-w,,32,"3840,2160",60,5,IPS,16:9
Acer CB271HU bmidprx,https://pcpartpicker.com/product/GbTPxr/acer-cb271hu-bmidprx-270-2560x1440-60hz-monitor-cb271hu-bmidprx,,27,"2560,1440",60,4,IPS,16:9
LG 23MP48HQ-P,https://pcpartpicker.com/product/t922FT/lg-23mp48hq-p-230-1920x1080-60hz-monitor-23mp48hq-p,,23,"1920,1080",60,5,IPS,16:9
Dell E2216H,https://pcpartpicker.com/product/hNsmP6/dell-e2216h-215-1920x1080-60hz-monitor-e2216h,245.33,21.5,"1920,1080",60,5,TN,16:9
Acer ET322QK wmiipx,https://pcpartpicker.com/product/Dm7v6h/acer-et322qk-wmiipx-315-3840x2160-60hz-monitor-umje2aa003,,31.5,"3840,2160",60,4,VA,16:9
Philips 221E1HSB/69,https://pcpartpicker.com/product/P8XnTW/philips-221e1hsb69-216-1920x1080-60hz-monitor-221e1hsb69,,21.6,"1920,1080",60,5,TN,16:9
AOC I2281FWH,https://pcpartpicker.com/product/CRHRsY/aoc-i2281fwh-215-1920x1080-60hz-monitor-i2281fwh,,21.5,"1920,1080",60,4,IPS,16:9
