name,part_url,color,cas_latency,manufacturer,part_number,form_factor,is_ecc,is_registered,modules_count,modules_size,memory_type,frequency
Kingston HyperX Beast 16 GB,https://pcpartpicker.com/product/9yYXsY/kingston-memory-khx16c9t3k216x,Black,9.0,Kingston,KHX16C9T3K2/16X,240-pin DIMM (DDR3),False,False,2,8,DDR3,1600.0
Kingston Black 8 GB,https://pcpartpicker.com/product/zR7wrH/kingston-memory-khx13c9b1bk28,,9.0,Kingston,KHX13C9B1BK2/8,240-pin DIMM (DDR3),False,False,2,4,DDR3,1333.0
Kingston HyperX 32 GB,https://pcpartpicker.com/product/HFvRsY/kingston-memory-khx16lc9k432x,Green / Silver,9.0,Kingston,KHX16LC9K4/32X,240-pin DIMM (DDR3),False,False,4,8,DDR3,1600.0
Kingston HyperX Predator 16 GB,https://pcpartpicker.com/product/Lb7wrH/kingston-memory-khx18c10t2k216x,Black,10.0,Kingston,KHX18C10T2K2/16X,240-pin DIMM (DDR3),False,False,2,8,DDR3,1866.0
Corsair Vengeance Pro 16 GB,https://pcpartpicker.com/product/CQphP6/corsair-memory-cmy16gx3m2a1600c9,Black / Silver,9.0,Corsair,CMY16GX3M2A1600C9,240-pin DIMM (DDR3),False,False,2,8,DDR3,1600.0
G.Skill Trident X 32 GB,https://pcpartpicker.com/product/4T2kcf/gskill-memory-f32666c11q32gtxd,Black / Red,11.0,G.Skill,F3-2666C11Q-32GTXD,240-pin DIMM (DDR3),False,False,4,8,DDR3,2666.0
Corsair Vengeance Pro 16 GB,https://pcpartpicker.com/product/ptMFf7/corsair-memory-cmy16gx3m2a1600c9a,Black / Gold,9.0,Corsair,CMY16GX3M2A1600C9A,240-pin DIMM (DDR3),False,False,2,8,DDR3,1600.0
ADATA XPG V2 8 GB,https://pcpartpicker.com/product/djmLrH/a-data-memory-ax3u2400w4g11dgv,Black / Yellow,11.0,ADATA,AX3U2400W4G11-DGV,240-pin DIMM (DDR3),False,False,2,4,DDR3,2400.0
TEAMGROUP TED38192M1600HC11DC 8 GB,https://pcpartpicker.com/product/Fs9KHx/team-memory-ted38192m1600hc11dc,Red / Silver,11.0,TEAMGROUP,TED38192M1600HC11DC,240-pin DIMM (DDR3),False,False,2,4,DDR3,1600.0
IBM 00D4959 8 GB,https://pcpartpicker.com/product/PYV48d/ibm-memory-00d4959,Black / Green,11.0,IBM,00D4959,240-pin DIMM (DDR3),True,False,1,8,DDR3,1600.0
G.Skill Ares 16 GB,https://pcpartpicker.com/product/PCfp99/gskill-memory-f32133c11d16gar,Black / Red,11.0,G.Skill,F3-2133C11D-16GAR,240-pin DIMM (DDR3),False,False,2,8,DDR3,2133.0
G.Skill Ripjaws 32 GB,https://pcpartpicker.com/product/QQjG3C/gskill-memory-f42400c15q32grb,Blue,15.0,G.Skill,F4-2400C15Q-32GRB,288-pin DIMM (DDR4),False,False,4,8,DDR4,2400.0
G.Skill Ripjaws 32 GB,https://pcpartpicker.com/product/DvLypg/gskill-memory-f42133c15q32grb,Blue,15.0,G.Skill,F4-2133C15Q-32GRB,288-pin DIMM (DDR4),False,False,4,8,DDR4,2133.0
Crucial Ballistix Sport 8 GB,https://pcpartpicker.com/product/8hDwrH/crucial-memory-bls2k4g4d240fsa,Gray / Silver,16.0,Crucial,BLS2K4G4D240FSA,288-pin DIMM (DDR4),False,False,2,4,DDR4,2400.0
Crucial Ballistix Sport 32 GB,https://pcpartpicker.com/product/LWYXsY/crucial-memory-bls4k8g4d240fsa,Gray / Silver,16.0,Crucial,BLS4K8G4D240FSA,288-pin DIMM (DDR4),False,False,4,8,DDR4,2400.0
G.Skill Ripjaws 16 GB,https://pcpartpicker.com/product/LTvRsY/gskill-memory-f43000c15q16grr,Red,15.0,G.Skill,F4-3000C15Q-16GRR,288-pin DIMM (DDR4),False,False,4,4,DDR4,3000.0
Crucial CT3K32G3ELSDQ4186D 96 GB,https://pcpartpicker.com/product/rttWGX/crucial-memory-ct3k32g3elsdq4186d,Blue / Silver,13.0,Crucial,CT3K32G3ELSDQ4186D,240-pin DIMM (DDR3),True,False,3,32,DDR3,1866.0
Kingston HX421C13PBK4/16 16 GB,https://pcpartpicker.com/product/8v648d/kingston-memory-hx421c13pbk416,Black,13.0,Kingston,HX421C13PBK4/16,288-pin DIMM (DDR4),False,False,4,4,DDR4,2133.0
Wintec HMT41GR7MFR8C-PBT8 8 GB,https://pcpartpicker.com/product/LnTrxr/wintec-memory-hmt41gr7mfr8cpbt8,Black / Blue,11.0,Wintec,HMT41GR7MFR8C-PBT8,240-pin DIMM (DDR3),True,True,1,8,DDR3,1600.0
G.Skill Ripjaws 4 32 GB,https://pcpartpicker.com/product/FLrcCJ/gskill-memory-f42400c15q32grr2,Black / Red,15.0,G.Skill,F4-2400C15Q-32GRR2,288-pin DIMM (DDR4),False,False,4,8,DDR4,2400.0
Crucial Ballistix Sport 8 GB,https://pcpartpicker.com/product/xwrcCJ/crucial-memory-bls2kit4g3d1609ds1s0,Black / Silver,9.0,Crucial,BLS2KIT4G3D1609DS1S0,240-pin DIMM (DDR3),False,False,2,4,DDR3,1600.0
Mushkin 974136A 32 GB,https://pcpartpicker.com/product/tG38TW/mushkin-memory-974136a,Black / Green,13.0,Mushkin,974136A,240-pin DIMM (DDR3),True,False,4,8,DDR3,1866.0
Mushkin Proline 16 GB,https://pcpartpicker.com/product/LMnG3C/mushkin-memory-992053,Black / Green,7.0,Mushkin,992053,240-pin DIMM (DDR3),True,True,1,16,DDR3,1333.0
Corsair Vengeance LPX 32 GB,https://pcpartpicker.com/product/FZL7YJ/corsair-memory-cmk32gx4m4a2666c15,Black,15.0,Corsair,CMK32GX4M4A2666C15,288-pin DIMM (DDR4),False,False,4,8,DDR4,2666.0
Corsair Vengeance Pro 16 GB,https://pcpartpicker.com/product/VbvZxr/corsair-memory-cmy16gx3m4a2400c9r,Black / Red,9.0,Corsair,CMY16GX3M4A2400C9R,240-pin DIMM (DDR3),False,False,4,4,DDR3,2400.0
Corsair Vengeance Pro 16 GB,https://pcpartpicker.com/product/r3Crxr/corsair-memory-cmy16gx3m2a2400c11,Black / Red,11.0,Corsair,CMY16GX3M2A2400C11,240-pin DIMM (DDR3),False,False,2,8,DDR3,2400.0
Klevv Urbane 16 GB,https://pcpartpicker.com/product/Hf7CmG/klevv-memory-km3u8gx2y2666121313350,Silver,12.0,Klevv,KM3U8GX2Y-2666-12-13-13-35-0,240-pin DIMM (DDR3),False,False,2,8,DDR3,2666.0
Kingston HyperX Fury 16 GB,https://pcpartpicker.com/product/YTH48d/kingston-memory-hx426c15fbk416,Black / Silver,15.0,Kingston,HX426C15FBK4/16,288-pin DIMM (DDR4),False,False,4,4,DDR4,2666.0
Crucial CT2K8G4RFS4213 16 GB,https://pcpartpicker.com/product/dxh9TW/crucial-memory-ct2k8g4rfs4213,Green,15.0,Crucial,CT2K8G4RFS4213,288-pin DIMM (DDR4),True,True,2,8,DDR4,2133.0
Kingston KVR16LL11Q4/32 32 GB,https://pcpartpicker.com/product/yvzv6h/kingston-memory-kvr16ll11q432,White,11.0,Kingston,KVR16LL11Q4/32,240-pin DIMM (DDR3),True,False,1,32,DDR3,1600.0
Kingston ValueRAM 4 GB,https://pcpartpicker.com/product/gzBv6h/kingston-memory-kvr1066d3e7s4g,Green,7.0,Kingston,KVR1066D3E7S/4G,240-pin DIMM (DDR3),True,False,1,4,DDR3,1066.0
Kingston KVR1333D3E9SK3/24G 24 GB,https://pcpartpicker.com/product/M9sKHx/kingston-memory-kvr1333d3e9sk324g,Green,9.0,Kingston,KVR1333D3E9SK3/24G,240-pin DIMM (DDR3),True,False,3,8,DDR3,1333.0
EVGA SSC 8 GB,https://pcpartpicker.com/product/DvVBD3/evga-memory-08gd32400mr,Black,11.0,EVGA,08G-D3-2400-MR,240-pin DIMM (DDR3),False,False,2,4,DDR3,2400.0
G.Skill Ripjaws 4 128 GB,https://pcpartpicker.com/product/gtgPxr/gskill-memory-f42400c14q2128grk,Black,14.0,G.Skill,F4-2400C14Q2-128GRK,288-pin DIMM (DDR4),False,False,8,16,DDR4,2400.0
Crucial CT4G3ERVLD8160B 4 GB,https://pcpartpicker.com/product/DJbkcf/crucial-memory-ct4g3ervld8160b,Black / Green,11.0,Crucial,CT4G3ERVLD8160B,240-pin DIMM (DDR3),True,True,1,4,DDR3,1600.0
G.Skill Ripjaws 4 8 GB,https://pcpartpicker.com/product/njp323/gskill-memory-f43200c16d8grb,Blue,16.0,G.Skill,F4-3200C16D-8GRB,288-pin DIMM (DDR4),False,False,2,4,DDR4,3200.0
Mushkin Essentials 16 GB,https://pcpartpicker.com/product/df98TW/mushkin-memory-997183,Black / Green,15.0,Mushkin,997183,288-pin DIMM (DDR4),False,False,2,8,DDR4,2133.0
Corsair Vengeance LPX 8 GB,https://pcpartpicker.com/product/G6RFf7/corsair-memory-cmk8gx4m2b3200c16r,Red,16.0,Corsair,CMK8GX4M2B3200C16R,288-pin DIMM (DDR4),False,False,2,4,DDR4,3200.0
Corsair Vengeance LP 8 GB,https://pcpartpicker.com/product/6jp323/corsair-memory-cml8gx3m2c1600c9,Black / Yellow,11.0,Corsair,CML8GX3M2C1600C9,240-pin DIMM (DDR3),False,False,2,4,DDR3,1600.0
G.Skill Ripjaws V 16 GB,https://pcpartpicker.com/product/rf98TW/gskill-memory-f42666c15q16gvr,Black / Red,15.0,G.Skill,F4-2666C15Q-16GVR,288-pin DIMM (DDR4),False,False,4,4,DDR4,2666.0
G.Skill Ripjaws V 8 GB,https://pcpartpicker.com/product/zgJkcf/gskill-memory-f43200c16d8gvk,Black,16.0,G.Skill,F4-3200C16D-8GVK,288-pin DIMM (DDR4),False,False,2,4,DDR4,3200.0
G.Skill Ripjaws V 16 GB,https://pcpartpicker.com/product/nJbkcf/gskill-memory-f43200c16q16gvk,Black,16.0,G.Skill,F4-3200C16Q-16GVK,288-pin DIMM (DDR4),False,False,4,4,DDR4,3200.0
Patriot Signature Line 8 GB,https://pcpartpicker.com/product/kBZ2FT/patriot-memory-psd48g24002h,Black / Green,17.0,Patriot,PSD48G24002H,288-pin DIMM (DDR4),False,False,1,8,DDR4,2400.0
Corsair Vengeance LPX 8 GB,https://pcpartpicker.com/product/4zNypg/corsair-memory-cmk8gx4m2b3600c18,Black / Yellow,18.0,Corsair,CMK8GX4M2B3600C18,288-pin DIMM (DDR4),False,False,2,4,DDR4,3600.0
G.Skill Ripjaws V 32 GB,https://pcpartpicker.com/product/nZfmP6/gskill-memory-f43000c15q32gvrb,Black / Red,15.0,G.Skill,F4-3000C15Q-32GVRB,288-pin DIMM (DDR4),False,False,4,8,DDR4,3000.0
Kingston HyperX Savage 8 GB,https://pcpartpicker.com/product/nPnG3C/kingston-memory-hx421c13sb8,Black / White,13.0,Kingston,HX421C13SB/8,288-pin DIMM (DDR4),False,False,1,8,DDR4,2133.0
Kingston HyperX Savage 8 GB,https://pcpartpicker.com/product/Gp8H99/kingston-memory-hx424c12sb8,Black / White,12.0,Kingston,HX424C12SB/8,288-pin DIMM (DDR4),False,False,1,8,DDR4,2400.0
Kingston HyperX Savage 8 GB,https://pcpartpicker.com/product/X4nG3C/kingston-memory-hx424c12sbk28,Black / White,12.0,Kingston,HX424C12SBK2/8,288-pin DIMM (DDR4),False,False,2,4,DDR4,2400.0
Kingston HyperX Savage 8 GB,https://pcpartpicker.com/product/Vjp323/kingston-memory-hx430c15sb8,Black / White,15.0,Kingston,HX430C15SB/8,288-pin DIMM (DDR4),False,False,1,8,DDR4,3000.0
G.Skill Trident Z 16 GB,https://pcpartpicker.com/product/NXvZxr/gskill-memory-f43400c16d16gtz,Red / Silver,16.0,G.Skill,F4-3400C16D-16GTZ,288-pin DIMM (DDR4),False,False,2,8,DDR4,3400.0
Mushkin Blackline 16 GB,https://pcpartpicker.com/product/KCL7YJ/mushkin-memory-997197t,Black / Silver,12.0,Mushkin,997197T,288-pin DIMM (DDR4),False,False,2,8,DDR4,2133.0
G.Skill Trident Z 32 GB,https://pcpartpicker.com/product/r68H99/gskill-memory-f42800c14d32gtz,Pink / Silver,14.0,G.Skill,F4-2800C14D-32GTZ,288-pin DIMM (DDR4),False,False,2,16,DDR4,2800.0
G.Skill Ripjaws V 32 GB,https://pcpartpicker.com/product/jcTrxr/gskill-memory-f42800c15d32gvr,Red,15.0,G.Skill,F4-2800C15D-32GVR,288-pin DIMM (DDR4),False,False,2,16,DDR4,2800.0
G.Skill Ripjaws V 16 GB,https://pcpartpicker.com/product/mkX2FT/gskill-memory-f43000c15s16gvr,Red,15.0,G.Skill,F4-3000C15S-16GVR,288-pin DIMM (DDR4),False,False,1,16,DDR4,3000.0
AMD R5 Entertainment 4 GB,https://pcpartpicker.com/product/hj2rxr/amd-memory-r534g1601u1s,Black / Red,11.0,AMD,R534G1601U1S,240-pin DIMM (DDR3),False,False,1,4,DDR3,1600.0
AMD R5 Entertainment 8 GB,https://pcpartpicker.com/product/JkX2FT/amd-memory-r538g1601u2s,Black / Red,11.0,AMD,R538G1601U2S,240-pin DIMM (DDR3),False,False,1,8,DDR3,1600.0
PNY MD16384KD3-1600-NHS-V2 16 GB,https://pcpartpicker.com/product/YnL7YJ/pny-memory-md16384kd31600nhsv2,Black / Green,11.0,PNY,MD16384KD3-1600-NHS-V2,240-pin DIMM (DDR3),False,False,2,8,DDR3,1600.0
G.Skill Ripjaws V 16 GB,https://pcpartpicker.com/product/R2VBD3/gskill-memory-f42400c15d16gvb,Blue,15.0,G.Skill,F4-2400C15D-16GVB,288-pin DIMM (DDR4),False,False,2,8,DDR4,2400.0
G.Skill Trident Z 64 GB,https://pcpartpicker.com/product/TBjWGX/gskill-memory-f43200c14q64gtz,Red / Silver,14.0,G.Skill,F4-3200C14Q-64GTZ,288-pin DIMM (DDR4),False,False,4,16,DDR4,3200.0
Corsair Vengeance LPX 32 GB,https://pcpartpicker.com/product/vsL7YJ/corsair-memory-cmk32gx4m4b3600c18r,Red,18.0,Corsair,CMK32GX4M4B3600C18R,288-pin DIMM (DDR4),False,False,4,8,DDR4,3600.0
G.Skill Aegis 16 GB,https://pcpartpicker.com/product/bxs8TW/gskill-aegis-16-gb-4-x-4-gb-ddr4-2133-cl15-memory-f4-2133c15q-16gis,Black / Red,15.0,G.Skill,F4-2133C15Q-16GIS,288-pin DIMM (DDR4),False,False,4,4,DDR4,2133.0
Kingston ValueRAM 8 GB,https://pcpartpicker.com/product/dcbkcf/kingston-memory-kvr21e15d88ha,Black / Green,15.0,Kingston,KVR21E15D8/8HA,288-pin DIMM (DDR4),True,False,1,8,DDR4,2133.0
G.Skill Ripjaws V 16 GB,https://pcpartpicker.com/product/DsL7YJ/gskill-memory-f43466c16d16gvr,Red,16.0,G.Skill,F4-3466C16D-16GVR,288-pin DIMM (DDR4),False,False,2,8,DDR4,3466.0
Avexir ROG Red Tesla 32 GB,https://pcpartpicker.com/product/fQ648d/avexir-memory-avd4uz126661508g4rd,Black / Red,15.0,Avexir,AVD4UZ126661508G-4RD,288-pin DIMM (DDR4),False,False,4,8,DDR4,2666.0
Kingston D2G72M151 16 GB,https://pcpartpicker.com/product/NMbkcf/kingston-memory-d2g72m151,Black / Green,15.0,Kingston,D2G72M151,288-pin DIMM (DDR4),True,True,1,16,DDR4,2133.0
Corsair Vengeance LED 32 GB,https://pcpartpicker.com/product/BmDzK8/corsair-vengeance-led-32gb-4-x-8gb-ddr4-3400-memory-cmu32gx4m4c3400c16,Black / White,16.0,Corsair,CMU32GX4M4C3400C16,288-pin DIMM (DDR4),False,False,4,8,DDR4,3400.0
G.Skill Trident Z 16 GB,https://pcpartpicker.com/product/s898TW/gskill-tridentz-series-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c14d-16gtzsk,Silver / White,14.0,G.Skill,F4-3200C14D-16GTZSK,288-pin DIMM (DDR4),False,False,2,8,DDR4,3200.0
G.Skill Trident Z 32 GB,https://pcpartpicker.com/product/hjH48d/gskill-tridentz-series-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c14d-32gtzkw,Black / White,14.0,G.Skill,F4-3200C14D-32GTZKW,288-pin DIMM (DDR4),False,False,2,16,DDR4,3200.0
G.Skill Trident Z 128 GB,https://pcpartpicker.com/product/gPFXsY/gskill-tridentz-series-128gb-8-x-16gb-ddr4-3200-memory-f4-3200c14q2-128gtzsw,Silver / White,14.0,G.Skill,F4-3200C14Q2-128GTZSW,288-pin DIMM (DDR4),False,False,8,16,DDR4,3200.0
GeIL EVO X 16 GB,https://pcpartpicker.com/product/tgPzK8/geil-evo-x-16gb-2-x-8gb-ddr4-3000-memory-gex416gb3000c15adc,Black / Blue,15.0,GeIL,GEX416GB3000C15ADC,288-pin DIMM (DDR4),False,False,2,8,DDR4,3000.0
Patriot Viper Elite 16 GB,https://pcpartpicker.com/product/HqQRsY/patriot-viper-elite-16gb-2-x-8gb-ddr4-2400-memory-pve416g240c5kbl,Silver / Blue,15.0,Patriot,PVE416G240C5KBL,288-pin DIMM (DDR4),False,False,2,8,DDR4,2400.0
G.Skill Trident Z RGB 32 GB,https://pcpartpicker.com/product/V398TW/gskill-tridentz-rgb-32gb-4-x-8gb-ddr4-3600-memory-f4-3600c16q-32gtzr,Black,16.0,G.Skill,F4-3600C16Q-32GTZR,288-pin DIMM (DDR4),False,False,4,8,DDR4,3600.0
G.Skill Trident Z RGB 16 GB,https://pcpartpicker.com/product/9TRFf7/gskill-tridentz-rgb-series-16gb-2-x-8gb-ddr4-4133-memory-f4-4133c19d-16gtzr,Black,19.0,G.Skill,F4-4133C19D-16GTZR,288-pin DIMM (DDR4),False,False,2,8,DDR4,4133.0
Corsair Vengeance RGB 64 GB,https://pcpartpicker.com/product/CwdFf7/corsair-vengeance-rgb-64gb-4-x-16gb-ddr4-2666-memory-cmr64gx4m4a2666c16,Black,16.0,Corsair,CMR64GX4M4A2666C16,288-pin DIMM (DDR4),False,False,4,16,DDR4,2666.0
Corsair Dominator Platinum 128 GB,https://pcpartpicker.com/product/nyYWGX/corsair-dominator-platinum-128gb-8-x-16gb-ddr4-3200-memory-cmd128gx4m8b3200c16,Black / Silver,16.0,Corsair,CMD128GX4M8B3200C16,288-pin DIMM (DDR4),False,False,8,16,DDR4,3200.0
G.Skill Trident Z 16 GB,https://pcpartpicker.com/product/cWH48d/gskill-trident-z-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c16d-16gtzsw,Silver / White,16.0,G.Skill,F4-3200C16D-16GTZSW,288-pin DIMM (DDR4),False,False,2,8,DDR4,3200.0
Apacer Panther-Golden 8 GB,https://pcpartpicker.com/product/gnWrxr/apacer-panther-golden-8gb-1-x-8gb-ddr4-2400-memory-ek08g2tgec,Black / Gold,16.0,Apacer,EK.08G2T.GEC,288-pin DIMM (DDR4),False,False,1,8,DDR4,2400.0
Apacer Commando 16 GB,https://pcpartpicker.com/product/V4KhP6/apacer-commando-16-gb-2-x-8-gb-ddr4-2400-cl16-memory-ek16gatgeak2,Black / Red,16.0,Apacer,EK.16GAT.GEAK2,288-pin DIMM (DDR4),False,False,2,8,DDR4,2400.0
Apacer Commando 16 GB,https://pcpartpicker.com/product/kD648d/apacer-commando-16gb-2-x-8gb-ddr4-2666-memory-ek16gavkeak2,Black / Red,16.0,Apacer,EK.16GAV.KEAK2,288-pin DIMM (DDR4),False,False,2,8,DDR4,2666.0
Corsair Vengeance RGB 32 GB,https://pcpartpicker.com/product/7MJkcf/corsair-vengeance-rgb-32gb-4-x-8gb-ddr4-3600-memory-cmr32gx4m4c3600c18,Black,18.0,Corsair,CMR32GX4M4C3600C18,288-pin DIMM (DDR4),False,False,4,8,DDR4,3600.0
Corsair Vengeance RGB 16 GB,https://pcpartpicker.com/product/VfYWGX/corsair-vengeance-rgb-16gb-2-x-8gb-ddr4-3600-memory-cmr16gx4m2c3600c18,Black,18.0,Corsair,CMR16GX4M2C3600C18,288-pin DIMM (DDR4),False,False,2,8,DDR4,3600.0
Corsair Vengeance RGB 16 GB,https://pcpartpicker.com/product/VQ7v6h/corsair-vengeance-rgb-16gb-2-x-8gb-ddr4-3600-memory-cmr16gx4m2c3600c18w,White,18.0,Corsair,CMR16GX4M2C3600C18W,288-pin DIMM (DDR4),False,False,2,8,DDR4,3600.0
TEAMGROUP T-Force Delta RGB 32 GB,https://pcpartpicker.com/product/J4CD4D/team-t-force-delta-rgb-32gb-2-x-16gb-ddr4-3000-memory-tf3d432g3000hc16cdc01,Black,16.0,TEAMGROUP,TF3D432G3000HC16CDC01,288-pin DIMM (DDR4),False,False,2,16,DDR4,3000.0
TEAMGROUP T-Force Delta RGB 16 GB,https://pcpartpicker.com/product/9D8j4D/team-t-force-delta-rgb-16gb-2-x-8gb-ddr4-2666-memory-tf4d416g2666hc15bdc01,White,15.0,TEAMGROUP,TF4D416G2666HC15BDC01,288-pin DIMM (DDR4),False,False,2,8,DDR4,2666.0
G.Skill Trident Z RGB 32 GB,https://pcpartpicker.com/product/9gJtt6/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-3000-memory-f4-3000c14d-32gtzr,Black,14.0,G.Skill,F4-3000C14D-32GTZR,288-pin DIMM (DDR4),False,False,2,16,DDR4,3000.0
ADATA XPG GAMMIX D10 8 GB,https://pcpartpicker.com/product/VC8j4D/adata-xpg-gammix-d10-8gb-2-x-4gb-ddr4-3000-memory-ax4u3000w4g16-dbg,Black / White,16.0,ADATA,AX4U3000W4G16-DBG,288-pin DIMM (DDR4),False,False,2,4,DDR4,3000.0
Corsair Vengeance RGB 16 GB,https://pcpartpicker.com/product/rPJtt6/corsair-vengeance-rgb-16gb-2-x-8gb-ddr4-3200-memory-cmr16gx4m2z3200c16,Black,16.0,Corsair,CMR16GX4M2Z3200C16,288-pin DIMM (DDR4),False,False,2,8,DDR4,3200.0
Corsair Vengeance RGB 32 GB,https://pcpartpicker.com/product/bGJtt6/corsair-vengeance-rgb-32gb-2-x-16gb-ddr4-3200-memory-cmr32gx4m2d3200c16,Black,16.0,Corsair,CMR32GX4M2D3200C16,288-pin DIMM (DDR4),False,False,2,16,DDR4,3200.0
Corsair Vengeance LED 16 GB,https://pcpartpicker.com/product/LqHRsY/corsair-vengeance-led-16gb-2-x-8gb-ddr4-4000-memory-cmu16gx4m2d3200c16,Black,16.0,Corsair,CMU16GX4M2D3200C16,288-pin DIMM (DDR4),False,False,2,8,DDR4,3200.0
TEAMGROUP T-Force Vulcan 8 GB,https://pcpartpicker.com/product/VXRzK8/team-t-force-vulcan-8gb-2-x-4gb-ddr4-3200-memory-tlred48g3200hc16cdc01,Red / Black,16.0,TEAMGROUP,TLRED48G3200HC16CDC01,288-pin DIMM (DDR4),False,False,2,4,DDR4,3200.0
TEAMGROUP T-Force Vulcan 16 GB,https://pcpartpicker.com/product/zK7v6h/team-t-force-vulcan-16gb-2-x-8gb-ddr4-3200-memory-tlgd416g3200hc16cdc01,Black / Silver,16.0,TEAMGROUP,TLGD416G3200HC16CDC01,288-pin DIMM (DDR4),False,False,2,8,DDR4,3200.0
TEAMGROUP T-Force Vulcan 16 GB,https://pcpartpicker.com/product/Tw3H99/team-t-force-vulcan-16gb-2-x-8gb-ddr3-2133-memory-tlred316g2133hc10qdc01,Red,11.0,TEAMGROUP,TLRED316G2133HC10QDC01,240-pin DIMM (DDR3),False,False,2,8,DDR3,2133.0
TEAMGROUP Elite 16 GB,https://pcpartpicker.com/product/frGxFT/team-elite-16gb-2-x-8gb-ddr4-2400-memory-tpkd416gm2400hc16dc01,Black,16.0,TEAMGROUP,TPKD416GM2400HC16DC01,288-pin DIMM (DDR4),False,False,2,8,DDR4,2400.0
Crucial Ballistix Sport LT 32 GB,https://pcpartpicker.com/product/kYdxFT/crucial-ballistix-sport-lt-32gb-4-x-8gb-ddr4-2666-memory-bls4k8g4d26bfsck,White,16.0,Crucial,BLS4K8G4D26BFSCK,288-pin DIMM (DDR4),False,False,4,8,DDR4,2666.0
Corsair Vengeance LP 8 GB,https://pcpartpicker.com/product/4KqhP6/corsair-vengeance-lp-8gb-2-x-4gb-ddr3-1600-memory-cml8gx3m2b1600c11,Black,11.0,Corsair,CML8GX3M2B1600C11,240-pin DIMM (DDR3),False,False,2,4,DDR3,1600.0
Corsair Vengeance RGB 32 GB,https://pcpartpicker.com/product/LnGxFT/corsair-vengeance-rgb-32gb-2-x-16gb-ddr4-3000-memory-cmr32gx4m2d3000c16,Black,16.0,Corsair,CMR32GX4M2D3000C16,288-pin DIMM (DDR4),False,False,2,16,DDR4,3000.0
Corsair Vengeance RGB 16 GB,https://pcpartpicker.com/product/sgPKHx/corsair-vengeance-rgb-32gb-2-x-16gb-ddr4-3000-memory-cmr16gx4m2d3000c16w,White,16.0,Corsair,CMR16GX4M2D3000C16W,288-pin DIMM (DDR4),False,False,2,8,DDR4,3000.0
Corsair Vengeance Performance 32 GB,https://pcpartpicker.com/product/nRF48d/corsair-vengeance-performance-32gb-4-x-8gb-ddr4-3600-memory-cmsx32gx4m4x3600c16,Black,16.0,Corsair,CMSX32GX4M4X3600C16,260-pin SODIMM (DDR4),False,False,4,8,DDR4,3600.0
TEAMGROUP T-Force Night Hawk 16 GB,https://pcpartpicker.com/product/YNyV3C/team-t-force-night-hawk-16gb-2-x-8gb-ddr4-3600-memory-tf1d416g3600hc18edc01,Black,18.0,TEAMGROUP,TF1D416G3600HC18EDC01,288-pin DIMM (DDR4),False,False,2,8,DDR4,3600.0
TEAMGROUP T-Force Xtreem 32 GB,https://pcpartpicker.com/product/cVBTwP/team-t-force-xtreem-32gb-4-x-8gb-ddr4-3600-memory-txd432g3600hc16cqc01,Black / Silver,16.0,TEAMGROUP,TXD432G3600HC16CQC01,288-pin DIMM (DDR4),False,False,4,8,DDR4,3600.0
TEAMGROUP T-Force Vulcan 32 GB,https://pcpartpicker.com/product/FzZFf7/team-t-force-vulcan-32gb-4-x-8gb-ddr4-2400-memory-tlgd432g2400hc14qc01,Silver / Black,14.0,TEAMGROUP,TLGD432G2400HC14QC01,288-pin DIMM (DDR4),False,False,4,8,DDR4,2400.0
Kingston HyperX Fury 16 GB,https://pcpartpicker.com/product/8h7v6h/kingston-hyperx-fury-16gb-1-x-16gb-ddr4-2133-memory-hx421c14fw16,White / Silver,14.0,Kingston,HX421C14FW/16,288-pin DIMM (DDR4),False,False,1,16,DDR4,2133.0
Patriot Signature Line 32 GB,https://pcpartpicker.com/product/gHWfrH/patriot-signature-line-32gb-2-x-16gb-ddr4-2133-memory-psd432g2133k,Green / Black,15.0,Patriot,PSD432G2133K,260-pin SODIMM (DDR4),False,False,2,16,DDR4,2133.0
TEAMGROUP T-Force Vulcan 64 GB,https://pcpartpicker.com/product/Pmx2FT/team-t-force-vulcan-64gb-4-x-16gb-ddr4-3000-memory-tlgd464g3000hc16cqc01,Silver / Gray,16.0,TEAMGROUP,TLGD464G3000HC16CQC01,288-pin DIMM (DDR4),False,False,4,16,DDR4,3000.0
Patriot Viper Elite 16 GB,https://pcpartpicker.com/product/LFbwrH/patriot-viper-elite-8gb-2-x-4gb-ddr4-2400-memory-pve416g240c5krd,Silver / Red,15.0,Patriot,PVE416G240C5KRD,288-pin DIMM (DDR4),False,False,2,8,DDR4,2400.0
Crucial Ballistix Sport LT 16 GB,https://pcpartpicker.com/product/KWBTwP/crucial-ballistix-sport-lt-16gb-2-x-8gb-ddr4-2400-memory-bls2k8g4d240fsck,Camo,16.0,Crucial,BLS2K8G4D240FSCK,288-pin DIMM (DDR4),False,False,2,8,DDR4,2400.0
G.Skill Sniper X 32 GB,https://pcpartpicker.com/product/Dn97YJ/gskill-sniper-x-32gb-2-x-16gb-ddr4-3600-memory-f4-3600c19d-32gsxkb,Silver / Camo,19.0,G.Skill,F4-3600C19D-32GSXKB,288-pin DIMM (DDR4),False,False,2,16,DDR4,3600.0
